payment_id,invoice_id,payment_date,payment_amount,payment_method,retry_count
P0000520,INV000529,2024-06-16,43.97,ACH,2
P0000521,INV000530,2024-07-05,459.8,ACH,3
P0000522,INV000531,2024-08-15,292.27,Wire,0
P0000523,INV000532,2024-09-23,459.8,Wire,0
P0000524,INV000533,2024-10-11,459.8,Wire,2
P0000525,INV000534,2024-11-19,459.8,ACH,2
P0000526,INV000535,2025-01-09,459.8,Wire,2
P0000527,INV000536,2023-08-24,69.3,Wire,2
P0000528,INV000537,2023-09-14,69.3,Card,3
P0000529,INV000538,2023-10-18,69.3,Wire,0
P0000530,INV000539,2023-11-20,52.49,Card,1
P0000531,INV000540,2023-12-26,69.3,Card,1
P0000532,INV000541,2024-01-30,44.55,ACH,0
P0000533,INV000542,2024-02-19,55.25,Card,0
P0000534,INV000543,2024-03-02,60.88,Card,0
P0000535,INV000544,2024-04-17,62.42,ACH,3
P0000536,INV000545,2024-06-06,69.3,Card,2
P0000537,INV000546,2024-06-05,69.3,Card,0
P0000538,INV000547,2024-08-08,64.51,ACH,0
P0000539,INV000548,2024-08-14,65.35,Card,1
P0000540,INV000549,2024-01-29,146.3,Wire,0
P0000541,INV000550,2024-03-07,146.3,ACH,1
P0000542,INV000551,2024-03-17,146.3,ACH,1
P0000543,INV000552,2024-04-24,129.74,Card,1
P0000544,INV000553,2024-05-01,118.63,Card,2
P0000545,INV000554,2024-06-28,146.3,Card,1
P0000546,INV000555,2024-08-02,146.3,Wire,0
P0000547,INV000556,2024-09-08,124.46,Wire,0
P0000548,INV000557,2024-09-27,146.3,ACH,0
P0000549,INV000558,2024-11-01,146.3,Card,0
P0000550,INV000559,2024-12-07,146.3,Card,2
P0000551,INV000560,2024-12-29,146.3,Wire,0
P0000552,INV000561,2024-02-19,970.2,ACH,3
P0000553,INV000562,2024-03-30,874.73,ACH,2
P0000554,INV000563,2024-04-11,863.14,Card,0
P0000555,INV000564,2024-05-11,543.21,ACH,2
P0000556,INV000565,2024-06-15,761.44,Card,2
P0000557,INV000566,2024-07-02,170.03,ACH,3
P0000558,INV000566,2024-07-01,95.03,ACH,2
P0000559,INV000567,2024-09-01,970.2,ACH,2
P0000560,INV000568,2024-09-06,338.41,ACH,1
P0000561,INV000568,2024-09-26,141.55,ACH,0
P0000562,INV000569,2024-10-02,970.2,Wire,2
P0000563,INV000570,2024-12-10,970.2,ACH,0
P0000564,INV000571,2024-12-15,970.2,ACH,1
P0000565,INV000572,2023-05-24,309.91,Wire,2
P0000566,INV000573,2023-06-10,369.73,ACH,1
P0000567,INV000574,2023-08-07,261.16,Card,1
P0000568,INV000575,2023-08-17,409.2,ACH,2
P0000569,INV000576,2023-09-24,409.2,ACH,2
P0000570,INV000577,2023-10-09,409.2,ACH,1
P0000571,INV000579,2023-12-19,296.37,Wire,0
P0000572,INV000580,2024-01-15,314.82,Card,3
P0000573,INV000581,2024-02-18,409.2,Wire,3
P0000574,INV000582,2024-03-27,409.2,Card,3
P0000575,INV000583,2024-04-12,409.2,ACH,0
P0000576,INV000584,2024-05-13,409.2,Wire,3
P0000577,INV000585,2024-06-13,382.38,ACH,2
P0000578,INV000586,2024-07-25,409.2,ACH,1
P0000579,INV000587,2024-08-04,409.2,ACH,0
P0000580,INV000588,2024-09-16,409.2,Card,1
P0000581,INV000589,2024-10-28,359.46,Wire,1
P0000582,INV000590,2024-11-25,162.2,Wire,1
P0000583,INV000590,2024-11-04,66.35,Card,3
P0000584,INV000592,2025-01-06,60.37,Card,2
P0000585,INV000593,2024-07-08,533.5,ACH,1
P0000586,INV000594,2024-08-07,243.57,Card,0
P0000587,INV000594,2024-08-22,47.82,Card,2
P0000588,INV000595,2024-09-07,533.5,Card,3
P0000589,INV000596,2024-10-05,146.19,Wire,1
P0000590,INV000596,2024-10-18,33.97,Wire,2
P0000591,INV000597,2024-10-20,296.03,Wire,0
P0000592,INV000598,2024-12-02,375.1,Card,1
P0000593,INV000599,2024-12-30,120.79,ACH,2
P0000594,INV000599,2024-12-06,33.08,Card,3
P0000595,INV000600,2024-11-02,70.73,Card,3
P0000596,INV000601,2025-01-05,99.0,ACH,2
P0000597,INV000602,2024-10-20,2663.1,Card,2
P0000598,INV000603,2024-11-08,2663.1,ACH,3
P0000599,INV000605,2024-03-30,432.44,ACH,1
P0000600,INV000606,2024-04-16,513.7,ACH,1
P0000601,INV000607,2024-05-26,513.7,Card,0
P0000602,INV000608,2024-06-27,460.3,ACH,3
P0000603,INV000609,2024-08-03,513.7,Wire,2
P0000604,INV000610,2024-09-03,442.72,Wire,1
P0000605,INV000611,2024-10-06,513.7,Wire,1
P0000606,INV000612,2024-10-01,2849.0,Card,0
P0000607,INV000613,2024-10-21,2028.55,Card,1
P0000608,INV000614,2024-11-13,2386.23,ACH,2
P0000609,INV000615,2024-12-17,1050.42,Wire,3
P0000610,INV000616,2024-11-27,134.2,Wire,2
P0000611,INV000617,2024-12-21,123.88,Wire,1
P0000612,INV000618,2023-03-29,2014.1,Card,1
P0000613,INV000619,2023-04-01,1845.55,ACH,0
P0000614,INV000620,2023-05-13,1774.96,Card,0
P0000615,INV000621,2023-06-02,2014.1,Wire,3
P0000616,INV000622,2023-08-01,1180.84,Wire,2
P0000617,INV000623,2023-08-25,2014.1,Wire,2
P0000618,INV000624,2023-09-21,892.78,Wire,3
P0000619,INV000624,2023-10-02,251.46,Wire,3
P0000620,INV000625,2023-09-13,109.75,Card,2
P0000621,INV000626,2023-10-01,137.5,Card,0
P0000622,INV000627,2023-12-10,137.5,Card,1
P0000623,INV000628,2023-12-07,121.93,Card,1
P0000624,INV000631,2024-04-08,128.09,Wire,2
P0000625,INV000632,2023-05-02,78.1,ACH,2
P0000626,INV000633,2023-06-18,78.1,Wire,3
P0000627,INV000634,2023-07-29,78.1,Card,0
P0000628,INV000635,2023-09-03,78.1,ACH,0
P0000629,INV000636,2023-09-30,37.43,Card,3
P0000630,INV000637,2023-10-19,78.1,Wire,2
P0000631,INV000638,2023-12-02,31.15,Card,2
P0000632,INV000639,2023-12-28,61.37,Card,0
P0000633,INV000640,2024-02-04,78.1,Wire,1
P0000634,INV000641,2024-02-11,71.9,ACH,2
P0000635,INV000642,2024-03-11,78.1,ACH,0
P0000636,INV000643,2024-04-12,71.12,Card,3
P0000637,INV000644,2024-05-15,78.1,Card,0
P0000638,INV000645,2023-02-22,30.56,Card,1
P0000639,INV000645,2023-03-08,10.82,Card,3
P0000640,INV000646,2023-04-08,79.72,Card,2
P0000641,INV000647,2023-04-06,110.0,Wire,2
P0000642,INV000648,2023-05-09,110.0,Card,3
P0000643,INV000649,2023-07-06,110.0,ACH,0
P0000644,INV000650,2023-07-05,93.28,Card,0
P0000645,INV000651,2023-08-03,110.0,Wire,3
P0000646,INV000652,2023-09-11,110.0,ACH,3
P0000647,INV000653,2023-11-08,110.0,ACH,2
P0000648,INV000654,2023-11-18,110.0,Card,0
P0000649,INV000655,2023-12-06,100.9,Card,0
P0000650,INV000656,2024-01-30,59.61,Wire,2
P0000651,INV000657,2024-02-26,88.95,Card,2
P0000652,INV000658,2023-08-13,35.02,Card,2
P0000653,INV000658,2023-08-24,9.33,Card,3
P0000654,INV000659,2023-10-09,103.4,Card,2
P0000655,INV000660,2023-10-09,89.35,Wire,3
P0000656,INV000661,2023-11-24,103.4,Card,2
P0000657,INV000662,2024-01-06,89.23,Wire,2
P0000658,INV000663,2024-01-05,103.4,Card,1
P0000659,INV000664,2024-02-05,103.4,Wire,1
P0000660,INV000665,2024-03-20,103.4,Wire,0
P0000661,INV000666,2024-04-29,85.71,Wire,1
P0000662,INV000667,2024-05-07,65.33,ACH,3
P0000663,INV000668,2024-06-22,103.4,ACH,3
P0000664,INV000669,2024-07-09,11.67,Card,0
P0000665,INV000669,2024-08-02,12.74,Wire,2
P0000666,INV000670,2024-08-08,103.4,ACH,2
P0000667,INV000671,2024-09-08,98.17,ACH,2
P0000668,INV000672,2024-10-15,103.4,Wire,0
P0000669,INV000673,2024-11-06,103.4,Card,2
P0000670,INV000674,2025-01-08,103.4,ACH,0
P0000671,INV000675,2023-10-28,486.33,Card,0
P0000672,INV000675,2023-10-24,109.96,ACH,3
P0000673,INV000676,2023-12-04,2402.4,ACH,1
P0000674,INV000677,2023-12-18,2171.71,Wire,2
P0000675,INV000678,2024-01-26,2091.89,Card,0
P0000676,INV000679,2024-02-28,2402.4,ACH,0
P0000677,INV000680,2024-03-24,2402.4,Wire,2
P0000678,INV000681,2024-05-03,2402.4,Card,3
P0000679,INV000682,2024-04-16,303.88,Card,2
P0000680,INV000683,2024-05-18,338.41,Wire,0
P0000681,INV000684,2024-06-30,131.36,Wire,0
P0000682,INV000685,2024-07-07,387.2,Card,1
P0000683,INV000686,2023-07-06,62.7,Card,1
P0000684,INV000687,2023-08-22,62.7,Wire,0
P0000685,INV000688,2023-09-04,50.05,Wire,1
P0000686,INV000689,2023-10-09,26.58,ACH,3
P0000687,INV000691,2023-12-06,140.56,ACH,3
P0000688,INV000692,2023-12-09,162.8,Card,0
P0000689,INV000693,2024-01-03,162.8,Card,1
P0000690,INV000694,2024-01-26,562.1,Card,2
P0000691,INV000695,2024-02-10,562.1,Card,2
P0000692,INV000696,2024-04-08,562.1,Wire,2
P0000693,INV000697,2024-04-06,210.41,Wire,1
P0000694,INV000697,2024-04-29,130.3,Card,0
P0000695,INV000698,2024-05-28,483.57,ACH,1
P0000696,INV000699,2024-06-03,510.72,Card,2
P0000697,INV000700,2024-07-01,562.1,Wire,3
P0000698,INV000701,2024-08-13,105.25,Wire,0
P0000699,INV000702,2024-09-07,122.1,Wire,1
P0000700,INV000703,2024-10-10,51.57,ACH,0
P0000701,INV000704,2024-11-04,39.34,Card,2
P0000702,INV000704,2024-11-18,25.38,ACH,1
P0000703,INV000705,2024-12-12,95.52,Card,1
P0000704,INV000706,2023-09-16,95.2,Wire,3
P0000705,INV000707,2023-10-16,93.0,Card,1
P0000706,INV000708,2023-11-20,53.05,ACH,2
P0000707,INV000709,2024-01-05,139.44,Card,3
P0000708,INV000710,2024-01-16,90.05,Wire,2
P0000709,INV000711,2024-03-01,147.4,Wire,2
P0000710,INV000712,2024-03-27,139.52,Wire,3
P0000711,INV000713,2024-03-03,104.23,Wire,3
P0000712,INV000714,2024-04-24,91.92,Card,3
P0000713,INV000715,2024-05-26,113.3,ACH,0
P0000714,INV000716,2024-06-01,113.3,Wire,2
P0000715,INV000717,2024-07-29,113.3,Card,0
P0000716,INV000718,2024-08-13,98.05,Card,2
P0000717,INV000719,2024-09-07,73.55,Card,3
P0000718,INV000720,2024-10-08,113.3,Wire,3
P0000719,INV000721,2024-11-13,113.3,Card,2
P0000720,INV000722,2024-12-15,72.19,Wire,3
P0000721,INV000723,2023-07-22,205.74,Wire,0
P0000722,INV000724,2023-09-09,208.21,ACH,2
P0000723,INV000725,2023-09-11,187.33,ACH,2
P0000724,INV000726,2023-10-29,237.6,ACH,1
P0000725,INV000727,2024-02-08,2611.4,Card,1
P0000726,INV000728,2024-04-06,2022.96,Card,1
P0000727,INV000729,2024-04-11,1104.62,Wire,0
P0000728,INV000730,2024-05-31,2611.4,Wire,1
P0000729,INV000731,2024-06-05,1430.63,Card,3
P0000730,INV000732,2024-07-12,1165.25,ACH,1
P0000731,INV000733,2024-09-02,2469.06,Wire,0
P0000732,INV000734,2023-04-23,37.64,Card,2
P0000733,INV000734,2023-04-08,6.82,Card,0
P0000734,INV000735,2023-05-03,104.5,Wire,3
P0000735,INV000736,2023-06-10,104.5,Card,3
P0000736,INV000737,2023-08-04,104.5,ACH,0
P0000737,INV000738,2024-08-06,262.13,Wire,0
P0000738,INV000739,2024-09-15,135.03,Card,3
P0000739,INV000740,2024-11-08,338.8,ACH,2
P0000740,INV000741,2024-11-28,338.8,Wire,2
P0000741,INV000742,2024-12-25,338.8,ACH,1
P0000742,INV000743,2023-02-19,493.9,Card,0
P0000743,INV000744,2023-03-24,417.2,ACH,3
P0000744,INV000745,2023-04-11,387.49,Card,2
P0000745,INV000746,2023-05-19,287.43,ACH,0
P0000746,INV000747,2023-06-23,493.9,ACH,1
P0000747,INV000748,2023-07-11,433.39,Wire,0
P0000748,INV000749,2023-09-08,436.41,Wire,1
P0000749,INV000750,2023-09-17,324.43,Card,0
P0000750,INV000751,2023-10-29,409.43,ACH,0
P0000751,INV000752,2023-11-10,493.9,Wire,2
P0000752,INV000753,2023-12-31,493.9,Wire,2
P0000753,INV000754,2024-02-07,493.9,Card,2
P0000754,INV000755,2024-02-12,493.9,Card,0
P0000755,INV000756,2024-03-07,493.9,Card,2
P0000756,INV000757,2024-04-06,348.04,Wire,2
P0000757,INV000758,2024-06-03,493.9,ACH,2
P0000758,INV000759,2024-06-09,493.9,Wire,3
P0000759,INV000760,2024-08-07,430.13,Card,0
P0000760,INV000761,2024-08-06,390.92,Card,2
P0000761,INV000762,2024-09-21,460.01,ACH,2
P0000762,INV000763,2024-10-14,319.54,Wire,3
P0000763,INV000764,2024-11-06,493.9,Card,2
P0000764,INV000765,2024-12-24,423.28,Wire,1
P0000765,INV000766,2025-01-05,175.35,ACH,2
P0000766,INV000766,2025-01-08,119.4,Card,3
P0000767,INV000767,2024-08-08,396.0,ACH,3
P0000768,INV000768,2024-09-04,396.0,Wire,0
P0000769,INV000769,2024-09-13,396.0,Wire,0
P0000770,INV000770,2024-10-26,396.0,Wire,1
P0000771,INV000771,2024-11-01,396.0,Card,1
P0000772,INV000772,2025-01-07,358.29,Card,0
P0000773,INV000773,2023-06-04,97.9,ACH,1
P0000774,INV000774,2023-07-08,97.9,Card,1
P0000775,INV000775,2023-07-11,97.9,ACH,1
P0000776,INV000776,2023-08-02,97.9,Card,0
P0000777,INV000777,2023-09-06,97.9,Wire,2
P0000778,INV000778,2023-10-03,97.9,Wire,2
P0000779,INV000779,2023-11-09,97.9,Card,3
P0000780,INV000780,2023-12-06,73.2,ACH,3
P0000781,INV000781,2024-01-31,91.14,Wire,3
P0000782,INV000782,2024-03-08,97.9,Wire,0
P0000783,INV000783,2024-03-01,97.9,Wire,1
P0000784,INV000784,2024-04-07,91.44,ACH,3
P0000785,INV000785,2024-05-08,89.19,Wire,1
P0000786,INV000786,2023-02-01,72.2,Card,0
P0000787,INV000787,2023-02-27,99.0,Wire,0
P0000788,INV000788,2023-03-09,99.0,Wire,2
P0000789,INV000789,2023-04-08,92.35,Wire,2
P0000790,INV000790,2023-05-21,99.0,ACH,1
P0000791,INV000791,2023-07-04,99.0,ACH,1
P0000792,INV000792,2023-08-08,93.4,ACH,0
P0000793,INV000793,2023-08-19,93.66,Wire,0
P0000794,INV000794,2023-09-30,99.0,Card,2
P0000795,INV000795,2023-10-30,99.0,ACH,0
P0000796,INV000796,2023-11-01,99.0,Wire,0
P0000797,INV000797,2023-12-13,99.0,Wire,3
P0000798,INV000798,2024-02-08,99.0,Wire,3
P0000799,INV000799,2024-02-13,99.0,ACH,3
P0000800,INV000800,2024-03-25,99.0,ACH,3
P0000801,INV000801,2024-04-11,87.89,Wire,0
P0000802,INV000802,2024-05-24,99.0,ACH,3
P0000803,INV000803,2024-06-25,99.0,ACH,2
P0000804,INV000804,2024-08-04,99.0,Card,1
P0000805,INV000805,2024-08-16,92.34,ACH,2
P0000806,INV000806,2024-09-04,99.0,Wire,0
P0000807,INV000807,2024-10-03,91.04,Wire,1
P0000808,INV000808,2024-11-21,99.0,ACH,0
P0000809,INV000810,2024-09-05,583.0,ACH,1
P0000810,INV000811,2024-10-08,583.0,ACH,0
P0000811,INV000812,2024-10-31,490.27,ACH,1
P0000812,INV000813,2024-11-25,583.0,ACH,0
P0000813,INV000814,2024-12-03,583.0,ACH,0
P0000814,INV000815,2024-06-06,96.8,Card,1
P0000815,INV000816,2024-06-16,39.86,ACH,2
P0000816,INV000816,2024-06-30,11.2,Card,3
P0000817,INV000817,2024-07-13,96.8,Card,3
P0000818,INV000818,2024-08-27,96.8,Wire,0
P0000819,INV000819,2024-10-01,96.8,Card,0
P0000820,INV000821,2024-12-08,86.65,ACH,2
P0000821,INV000822,2024-12-02,58.89,Wire,1
P0000822,INV000823,2024-06-26,296.98,Wire,1
P0000823,INV000824,2024-08-05,287.94,ACH,0
P0000824,INV000825,2024-08-23,168.87,ACH,0
P0000825,INV000826,2024-09-30,321.2,ACH,1
P0000826,INV000827,2024-10-06,321.2,Card,2
P0000827,INV000828,2024-11-29,321.2,Wire,2
P0000828,INV000829,2024-12-22,269.06,Wire,3
P0000829,INV000830,2024-07-05,92.4,ACH,0
P0000830,INV000831,2024-09-07,92.4,Card,1
P0000831,INV000832,2024-09-06,92.4,Wire,3
P0000832,INV000833,2024-11-03,49.32,Card,3
P0000833,INV000834,2024-11-09,92.4,Card,0
P0000834,INV000835,2024-12-07,92.4,ACH,1
P0000835,INV000836,2023-02-06,122.1,ACH,1
P0000836,INV000837,2023-03-26,40.28,ACH,3
P0000837,INV000837,2023-03-12,11.0,Wire,2
P0000838,INV000838,2023-05-01,122.1,ACH,2
P0000839,INV000839,2023-05-27,122.1,Card,2
P0000840,INV000840,2023-06-25,122.1,Wire,2
P0000841,INV000841,2023-07-09,96.94,Wire,0
P0000842,INV000842,2023-09-05,108.41,Wire,1
P0000843,INV000843,2023-10-07,95.37,Card,1
P0000844,INV000845,2023-11-22,122.1,ACH,1
P0000845,INV000846,2023-12-01,122.1,Wire,3
P0000846,INV000847,2024-01-10,91.4,Wire,2
P0000847,INV000848,2024-02-26,116.53,Card,3
P0000848,INV000849,2024-02-15,78.65,Wire,1
P0000849,INV000850,2024-03-13,80.84,ACH,3
P0000850,INV000851,2024-04-11,95.7,Wire,3
P0000851,INV000852,2024-05-10,78.45,Wire,1
P0000852,INV000853,2024-07-07,79.38,ACH,1
P0000853,INV000854,2024-07-21,78.33,ACH,2
P0000854,INV000855,2024-08-10,95.7,Wire,1
P0000855,INV000856,2024-09-12,84.54,Card,3
P0000856,INV000857,2024-10-03,95.7,Wire,3
P0000857,INV000858,2024-12-05,78.84,Card,1
P0000858,INV000859,2024-12-17,85.7,ACH,2
P0000859,INV000860,2023-09-03,22.31,Wire,3
P0000860,INV000860,2023-10-05,22.01,Wire,0
P0000861,INV000861,2023-10-16,106.65,ACH,2
P0000862,INV000862,2023-12-09,134.2,Card,2
P0000863,INV000863,2023-12-27,113.91,ACH,2
P0000864,INV000864,2024-01-02,134.2,Wire,0
P0000865,INV000865,2024-02-14,105.24,ACH,3
P0000866,INV000866,2024-04-04,127.18,Wire,1
P0000867,INV000867,2023-03-01,535.7,ACH,3
P0000868,INV000868,2023-04-17,119.3,Card,0
P0000869,INV000868,2023-04-25,72.13,ACH,1
P0000870,INV000869,2023-05-25,339.91,Card,0
P0000871,INV000870,2023-06-19,535.7,Card,1
P0000872,INV000871,2023-08-02,535.7,ACH,2
P0000873,INV000872,2023-08-28,535.7,Wire,3
P0000874,INV000873,2023-09-28,175.1,Wire,1
P0000875,INV000873,2023-09-25,111.88,ACH,0
P0000876,INV000874,2023-10-05,535.7,ACH,3
P0000877,INV000875,2023-11-16,535.7,Wire,2
P0000878,INV000876,2023-12-25,466.97,ACH,0
P0000879,INV000877,2024-01-26,312.93,Wire,1
P0000880,INV000878,2024-02-12,466.09,Card,2
P0000881,INV000879,2024-03-21,535.7,Card,0
P0000882,INV000880,2024-09-12,219.64,Card,1
P0000883,INV000881,2024-10-18,211.09,Wire,2
P0000884,INV000882,2024-12-02,227.05,ACH,1
P0000885,INV000883,2024-12-11,137.38,Wire,2
P0000886,INV000884,2024-03-02,80.43,Card,3
P0000887,INV000885,2024-04-03,35.87,ACH,1
P0000888,INV000886,2024-05-25,90.2,ACH,3
P0000889,INV000887,2024-06-28,85.21,Wire,0
P0000890,INV000888,2024-08-01,90.2,Wire,2
P0000891,INV000889,2024-08-15,79.64,ACH,1
P0000892,INV000890,2024-09-23,77.84,Wire,2
P0000893,INV000891,2023-09-04,128.7,Card,1
P0000894,INV000892,2023-10-04,128.7,ACH,3
P0000895,INV000893,2023-11-08,128.7,Card,2
P0000896,INV000894,2023-11-20,128.7,Card,2
P0000897,INV000895,2023-03-09,69.48,Card,3
P0000898,INV000896,2023-03-27,85.8,Wire,2
P0000899,INV000897,2023-04-06,81.86,ACH,2
P0000900,INV000898,2023-05-24,80.13,Card,3
P0000901,INV000899,2023-06-07,85.8,Card,2
P0000902,INV000900,2023-07-26,43.73,ACH,0
P0000903,INV000901,2023-08-01,85.8,ACH,2
P0000904,INV000902,2023-08-01,357.5,ACH,0
P0000905,INV000903,2023-09-30,357.5,ACH,1
P0000906,INV000904,2023-10-11,357.5,ACH,1
P0000907,INV000905,2023-11-05,357.5,Wire,3
P0000908,INV000906,2023-12-08,300.63,Wire,2
P0000909,INV000907,2024-01-02,279.49,ACH,0
P0000910,INV000908,2024-02-02,283.15,ACH,1
P0000911,INV000909,2023-08-04,412.5,ACH,2
P0000912,INV000910,2023-10-07,374.39,ACH,2
P0000913,INV000911,2023-11-04,412.5,ACH,2
P0000914,INV000912,2023-11-14,139.53,Card,1
P0000915,INV000912,2023-11-25,117.15,ACH,2
P0000916,INV000913,2024-07-02,271.07,ACH,0
P0000917,INV000914,2024-07-31,343.2,ACH,2
P0000918,INV000915,2024-08-04,343.2,ACH,0
P0000919,INV000916,2024-09-24,343.2,ACH,3
P0000920,INV000917,2024-09-14,118.8,Wire,3
P0000921,INV000918,2024-10-14,118.8,ACH,2
P0000922,INV000919,2024-11-15,107.48,Card,3
P0000923,INV000920,2024-12-08,108.87,Wire,3
P0000924,INV000921,2024-04-10,102.37,Wire,2
P0000925,INV000922,2024-05-06,114.72,Card,0
P0000926,INV000923,2024-07-09,102.98,Card,2
P0000927,INV000924,2024-07-12,124.3,Card,2
P0000928,INV000925,2024-08-08,124.3,ACH,1
P0000929,INV000926,2024-09-02,124.3,Wire,1
P0000930,INV000927,2024-10-11,124.3,ACH,0
P0000931,INV000928,2024-10-25,70.4,Card,1
P0000932,INV000929,2024-11-15,70.4,Wire,1
P0000933,INV000930,2024-12-05,70.4,ACH,3
P0000934,INV000931,2024-11-06,948.98,Wire,2
P0000935,INV000932,2024-11-09,705.62,Card,3
P0000936,INV000933,2024-12-10,1015.3,ACH,0
P0000937,INV000934,2023-12-09,1486.59,Card,3
P0000938,INV000935,2024-01-08,1398.03,Card,0
P0000939,INV000936,2024-02-12,1369.28,ACH,0
P0000940,INV000937,2024-03-03,1755.6,Card,0
P0000941,INV000938,2024-03-16,3251.6,Wire,0
P0000942,INV000939,2024-05-03,2542.96,Wire,0
P0000943,INV000940,2024-05-06,2819.36,Card,0
P0000944,INV000941,2024-06-28,3251.6,Wire,1
P0000945,INV000942,2024-07-11,3251.6,Wire,1
P0000946,INV000943,2024-09-09,2743.45,Card,0
P0000947,INV000944,2024-09-16,3251.6,Card,1
P0000948,INV000945,2024-10-24,3041.42,Wire,2
P0000949,INV000946,2024-11-17,3251.6,Wire,2
P0000950,INV000947,2024-12-13,2957.28,Card,2
P0000951,INV000948,2023-04-05,3005.2,Wire,2
P0000952,INV000949,2023-04-10,2764.21,Wire,1
P0000953,INV000951,2023-07-02,2430.84,Wire,3
P0000954,INV000952,2023-08-08,3005.2,Card,0
P0000955,INV000953,2023-08-10,3005.2,ACH,3
P0000956,INV000954,2023-09-06,3005.2,Card,2
P0000957,INV000955,2023-09-22,644.6,Card,3
P0000958,INV000956,2023-10-17,644.6,Card,2
P0000959,INV000957,2023-11-18,538.54,Wire,0
P0000960,INV000958,2023-12-13,110.76,Card,0
P0000961,INV000958,2023-12-14,46.14,Wire,3
P0000962,INV000960,2024-02-28,644.6,Card,1
P0000963,INV000961,2024-03-19,644.6,Card,1
P0000964,INV000962,2024-04-23,532.85,ACH,3
P0000965,INV000963,2024-05-09,644.6,ACH,0
P0000966,INV000964,2024-06-20,644.6,ACH,0
P0000967,INV000965,2024-07-27,644.6,ACH,0
P0000968,INV000966,2024-08-20,644.6,Card,3
P0000969,INV000967,2024-10-10,644.6,Wire,0
P0000970,INV000969,2024-08-06,104.5,ACH,1
P0000971,INV000970,2024-09-01,104.5,Card,3
P0000972,INV000971,2024-09-29,104.5,Wire,3
P0000973,INV000972,2024-10-10,104.5,Wire,0
P0000974,INV000973,2024-11-02,104.5,Card,1
P0000975,INV000974,2024-12-22,104.5,Wire,1
P0000976,INV000976,2024-08-27,1302.85,Wire,1
P0000977,INV000977,2024-09-30,2554.2,ACH,1
P0000978,INV000978,2024-10-30,2262.65,Card,2
P0000979,INV000979,2024-10-15,557.0,ACH,2
P0000980,INV000980,2024-11-01,320.34,ACH,0
P0000981,INV000981,2024-12-07,610.66,Wire,0
P0000982,INV000982,2024-02-03,150.25,Wire,0
P0000983,INV000983,2024-04-02,129.46,ACH,3
P0000984,INV000984,2024-04-20,162.8,Card,1
P0000985,INV000985,2024-05-05,162.8,ACH,1
P0000986,INV000986,2024-06-27,148.84,Wire,2
P0000987,INV000987,2024-07-21,137.96,Wire,1
P0000988,INV000988,2024-09-04,162.8,Wire,0
P0000989,INV000989,2024-09-16,139.18,Card,3
P0000990,INV000990,2024-11-03,162.8,Card,2
P0000991,INV000991,2024-11-10,162.8,ACH,3
P0000992,INV000992,2025-01-07,162.8,ACH,2
P0000993,INV000993,2024-07-07,328.14,Card,3
P0000994,INV000993,2024-07-19,38.07,Card,2
P0000995,INV000994,2024-08-25,594.0,Card,3
P0000996,INV000995,2024-10-04,252.99,Wire,0
P0000997,INV000996,2024-10-03,594.0,Card,0
P0000998,INV000997,2023-12-06,49.68,Card,3
P0000999,INV000998,2024-01-28,62.46,Wire,2
P0001000,INV000999,2024-02-29,74.8,ACH,2
P0001001,INV001000,2024-03-19,63.39,Card,3
P0001002,INV001001,2024-03-30,559.9,Card,3
P0001003,INV001003,2024-06-01,559.9,ACH,2
P0001004,INV001004,2024-06-23,559.9,ACH,3
P0001005,INV001005,2024-07-21,435.96,Card,3
P0001006,INV001006,2024-09-06,373.05,ACH,3
P0001007,INV001007,2024-09-29,559.9,Card,1
P0001008,INV001008,2024-10-03,2541.0,Wire,1
P0001009,INV001009,2024-10-18,2406.87,ACH,0
P0001010,INV001010,2024-11-24,2541.0,ACH,3
P0001011,INV001011,2024-12-28,2541.0,Card,0
P0001012,INV001012,2024-01-20,188.42,Wire,2
P0001013,INV001013,2024-03-03,127.07,ACH,3
P0001014,INV001014,2024-04-08,232.1,Wire,3
P0001015,INV001015,2024-04-12,186.72,Card,2
P0001016,INV001016,2024-05-03,232.1,Card,0
P0001017,INV001017,2024-07-02,232.1,ACH,2
P0001018,INV001018,2024-07-29,232.1,Card,2
P0001019,INV001019,2024-08-31,232.1,Card,0
P0001020,INV001020,2024-09-01,232.1,Card,3
P0001021,INV001022,2024-11-03,232.1,ACH,2
P0001022,INV001023,2024-12-07,232.1,ACH,1
P0001023,INV001024,2023-11-24,99.81,Card,0
P0001024,INV001025,2024-01-08,95.33,Card,2
P0001025,INV001026,2024-01-27,111.1,ACH,3
P0001026,INV001027,2024-03-07,111.1,Card,3
P0001027,INV001028,2024-03-28,111.1,ACH,1
P0001028,INV001029,2024-05-06,102.89,ACH,2
P0001029,INV001030,2024-05-14,111.1,Wire,1
P0001030,INV001031,2024-06-03,101.47,Wire,1
P0001031,INV001032,2024-07-29,111.1,Card,0
P0001032,INV001033,2024-08-30,111.1,ACH,3
P0001033,INV001034,2024-10-04,111.1,ACH,1
P0001034,INV001035,2024-11-03,93.81,Wire,2
P0001035,INV001036,2024-11-17,111.1,Wire,0
P0001036,INV001037,2024-12-28,111.1,Wire,0
P0001037,INV001038,2023-01-20,122.1,ACH,3
P0001038,INV001039,2023-02-09,122.1,ACH,1
P0001039,INV001040,2023-03-25,116.47,Card,1
P0001040,INV001041,2023-05-04,122.1,ACH,0
P0001041,INV001042,2023-05-04,122.1,ACH,0
