usage_id,customer_id,subscription_id,date,feature_used,billable_units,billable_value
U0000465,C0010,S00015,2024-07-13,core_api,197,1.97
U0000466,C0010,S00015,2024-12-30,core_api,198,1.98
U0000467,C0010,S00015,2024-07-09,core_api,228,2.28
U0000468,C0010,S00015,2024-09-30,core_api,187,1.87
U0000469,C0010,S00015,2024-09-27,core_api,200,2.0
U0000470,C0010,S00015,2024-10-17,core_api,184,1.84
U0000471,C0010,S00015,2024-06-26,core_api,201,2.01
U0000472,C0010,S00015,2024-11-14,core_api,204,2.04
U0000473,C0010,S00015,2024-07-14,core_api,199,1.99
U0000474,C0010,S00015,2024-11-17,core_api,205,2.05
U0000475,C0010,S00015,2024-10-16,core_api,205,2.05
U0000476,C0010,S00015,2024-10-20,core_api,207,2.07
U0000477,C0010,S00015,2024-12-11,core_api,210,2.1
U0000478,C0010,S00015,2024-09-06,core_api,198,1.98
U0000479,C0010,S00015,2024-09-24,core_api,177,1.77
U0000480,C0010,S00015,2024-12-25,core_api,194,1.94
U0000481,C0010,S00015,2024-12-02,core_api,195,1.95
U0000482,C0010,S00015,2024-08-18,core_api,211,2.11
U0000483,C0010,S00015,2024-09-19,core_api,198,1.98
U0000484,C0010,S00015,2024-09-01,core_api,193,1.93
U0000485,C0010,S00015,2024-06-20,core_api,194,1.94
U0000486,C0010,S00015,2024-11-09,core_api,193,1.93
U0000487,C0010,S00015,2024-07-05,core_api,206,2.06
U0000488,C0010,S00015,2024-08-01,core_api,202,2.02
U0000489,C0010,S00015,2024-12-08,core_api,197,1.97
U0000490,C0010,S00015,2024-11-20,core_api,209,2.09
U0000491,C0010,S00015,2024-10-30,core_api,181,1.81
U0000492,C0010,S00015,2024-10-29,core_api,184,1.84
U0000493,C0010,S00015,2024-10-11,core_api,206,2.06
U0000494,C0010,S00015,2024-10-09,core_api,183,1.83
U0000495,C0010,S00015,2024-08-22,core_api,184,1.84
U0000496,C0010,S00015,2024-05-31,core_api,185,1.85
U0000497,C0010,S00015,2024-09-13,core_api,205,2.05
U0000498,C0010,S00015,2024-12-15,core_api,213,2.13
U0000499,C0010,S00015,2024-11-29,core_api,175,1.75
U0000500,C0010,S00015,2024-12-31,core_api,191,1.91
U0000501,C0010,S00015,2024-10-05,core_api,173,1.73
U0000502,C0010,S00015,2024-06-24,core_api,195,1.95
U0000503,C0010,S00015,2024-11-12,core_api,196,1.96
U0000504,C0010,S00015,2024-12-18,core_api,212,2.12
U0000505,C0010,S00015,2024-10-21,core_api,222,2.22
U0000506,C0010,S00015,2024-08-27,core_api,199,1.99
U0000507,C0010,S00015,2024-10-08,core_api,207,2.07
U0000508,C0010,S00015,2024-12-06,core_api,213,2.13
U0000509,C0011,S00016,2023-01-30,core_api,55,0.55
U0000510,C0011,S00016,2023-10-04,core_api,54,0.54
U0000511,C0011,S00016,2023-06-07,core_api,50,0.5
U0000512,C0011,S00016,2023-03-14,core_api,55,0.55
U0000513,C0011,S00016,2023-07-22,core_api,45,0.45
U0000514,C0011,S00016,2023-02-23,core_api,50,0.5
U0000515,C0011,S00016,2023-06-19,core_api,47,0.47
U0000516,C0011,S00016,2023-09-06,core_api,44,0.44
U0000517,C0011,S00016,2023-08-25,core_api,50,0.5
U0000518,C0011,S00016,2023-05-17,core_api,53,0.53
U0000519,C0011,S00016,2023-12-10,core_api,50,0.5
U0000520,C0011,S00016,2023-04-21,core_api,40,0.4
U0000521,C0011,S00016,2023-05-01,core_api,38,0.38
U0000522,C0011,S00016,2023-03-16,core_api,55,0.55
U0000523,C0011,S00016,2023-02-24,core_api,47,0.47
U0000524,C0011,S00016,2023-11-12,core_api,57,0.57
U0000525,C0011,S00016,2023-04-18,core_api,50,0.5
U0000526,C0011,S00016,2023-03-02,core_api,45,0.45
U0000527,C0011,S00016,2023-06-14,core_api,41,0.41
U0000528,C0011,S00016,2023-08-22,core_api,47,0.47
U0000529,C0011,S00016,2023-12-31,core_api,53,0.53
U0000530,C0011,S00016,2023-11-17,core_api,56,0.56
U0000531,C0011,S00016,2023-10-17,core_api,51,0.51
U0000532,C0011,S00016,2023-06-10,core_api,52,0.52
U0000533,C0011,S00016,2023-12-22,core_api,52,0.52
U0000534,C0011,S00017,2024-10-20,core_api,52,0.52
U0000535,C0011,S00017,2024-08-21,core_api,56,0.56
U0000536,C0011,S00017,2024-05-25,core_api,68,0.68
U0000537,C0011,S00017,2024-08-25,core_api,50,0.5
U0000538,C0011,S00017,2024-05-09,core_api,54,0.54
U0000539,C0011,S00017,2024-06-27,core_api,53,0.53
U0000540,C0011,S00017,2024-10-13,core_api,48,0.48
U0000541,C0011,S00017,2024-01-23,core_api,53,0.53
U0000542,C0011,S00017,2024-06-23,core_api,74,0.74
U0000543,C0011,S00017,2024-05-02,core_api,45,0.45
U0000544,C0011,S00017,2024-05-01,core_api,36,0.36
U0000545,C0011,S00017,2024-03-05,core_api,45,0.45
U0000546,C0011,S00017,2024-10-15,core_api,41,0.41
U0000547,C0011,S00017,2024-03-10,core_api,49,0.49
U0000548,C0011,S00017,2024-10-03,core_api,51,0.51
U0000549,C0011,S00017,2024-06-04,core_api,43,0.43
U0000550,C0011,S00017,2024-09-21,core_api,52,0.52
U0000551,C0011,S00017,2024-08-30,core_api,53,0.53
U0000552,C0011,S00017,2024-12-22,core_api,49,0.49
U0000553,C0011,S00017,2024-11-17,core_api,58,0.58
U0000554,C0011,S00017,2024-09-11,core_api,51,0.51
U0000555,C0011,S00017,2024-02-15,core_api,52,0.52
U0000556,C0011,S00017,2024-11-27,core_api,45,0.45
U0000557,C0011,S00017,2024-10-17,core_api,50,0.5
U0000558,C0011,S00017,2024-07-19,core_api,36,0.36
U0000559,C0011,S00017,2024-03-25,core_api,36,0.36
U0000560,C0011,S00017,2024-06-07,core_api,55,0.55
U0000561,C0011,S00017,2024-04-12,core_api,44,0.44
U0000562,C0011,S00017,2024-03-08,core_api,62,0.62
U0000563,C0011,S00017,2024-09-24,core_api,52,0.52
U0000564,C0011,S00017,2024-11-19,core_api,47,0.47
U0000565,C0011,S00017,2024-06-19,core_api,56,0.56
U0000566,C0011,S00017,2024-09-01,core_api,53,0.53
U0000567,C0011,S00017,2024-08-07,core_api,47,0.47
U0000568,C0011,S00017,2024-03-13,core_api,45,0.45
U0000569,C0011,S00017,2024-08-13,core_api,44,0.44
U0000570,C0011,S00017,2024-04-20,core_api,52,0.52
U0000571,C0011,S00017,2024-02-03,core_api,50,0.5
U0000572,C0011,S00017,2024-06-15,core_api,37,0.37
U0000573,C0011,S00017,2024-08-17,core_api,45,0.45
U0000574,C0011,S00017,2024-11-24,core_api,53,0.53
U0000575,C0011,S00017,2024-12-28,core_api,53,0.53
U0000576,C0011,S00017,2024-02-06,core_api,48,0.48
U0000577,C0011,S00017,2024-05-22,core_api,42,0.42
U0000578,C0011,S00017,2024-03-15,core_api,49,0.49
U0000579,C0011,S00017,2024-03-06,core_api,50,0.5
U0000580,C0011,S00017,2024-09-07,core_api,46,0.46
U0000581,C0011,S00017,2024-07-31,core_api,59,0.59
U0000582,C0011,S00017,2024-03-07,core_api,50,0.5
U0000583,C0011,S00017,2024-12-05,core_api,57,0.57
U0000584,C0011,S00017,2024-09-30,core_api,54,0.54
U0000585,C0011,S00017,2024-12-26,core_api,53,0.53
U0000586,C0011,S00017,2024-10-14,core_api,40,0.4
U0000587,C0011,S00017,2024-12-21,core_api,64,0.64
U0000588,C0011,S00017,2024-08-09,core_api,50,0.5
U0000589,C0011,S00017,2024-02-11,core_api,62,0.62
U0000590,C0011,S00017,2024-03-12,core_api,49,0.49
U0000591,C0011,S00017,2024-07-03,core_api,47,0.47
U0000592,C0011,S00017,2024-12-06,core_api,44,0.44
U0000593,C0012,S00018,2024-12-30,core_api,46,0.46
U0000594,C0012,S00018,2024-12-29,core_api,61,0.61
U0000595,C0012,S00018,2024-12-13,core_api,48,0.48
U0000596,C0012,S00018,2024-12-20,core_api,54,0.54
U0000597,C0012,S00018,2024-12-14,core_api,47,0.47
U0000598,C0012,S00018,2024-12-22,core_api,45,0.45
U0000599,C0012,S00018,2024-12-26,core_api,46,0.46
U0000600,C0012,S00018,2024-12-21,core_api,56,0.56
U0000601,C0012,S00018,2024-12-17,core_api,61,0.61
U0000602,C0012,S00018,2024-12-24,core_api,40,0.4
U0000603,C0012,S00018,2024-12-15,core_api,53,0.53
U0000604,C0012,S00018,2024-12-18,core_api,44,0.44
U0000605,C0012,S00018,2024-12-25,core_api,52,0.52
U0000606,C0012,S00018,2024-12-11,core_api,55,0.55
U0000607,C0012,S00018,2024-12-10,core_api,58,0.58
U0000608,C0012,S00018,2024-12-28,core_api,54,0.54
U0000609,C0012,S00018,2024-12-23,core_api,57,0.57
U0000610,C0012,S00018,2024-12-12,core_api,48,0.48
U0000611,C0012,S00018,2024-12-16,core_api,57,0.57
U0000612,C0012,S00018,2024-12-31,core_api,48,0.48
U0000613,C0012,S00018,2024-12-19,core_api,40,0.4
U0000614,C0012,S00018,2024-12-27,core_api,46,0.46
U0000615,C0012,S00018,2024-12-09,core_api,44,0.44
U0000616,C0013,S00019,2024-11-19,core_api,49,0.49
U0000617,C0013,S00019,2024-09-02,core_api,56,0.56
U0000618,C0013,S00019,2024-10-27,core_api,53,0.53
U0000619,C0013,S00019,2024-12-13,core_api,50,0.5
U0000620,C0013,S00019,2024-12-19,core_api,50,0.5
U0000621,C0013,S00019,2024-09-22,core_api,48,0.48
U0000622,C0013,S00019,2024-11-03,core_api,70,0.7
U0000623,C0013,S00019,2024-12-29,core_api,39,0.39
U0000624,C0013,S00019,2024-11-25,core_api,53,0.53
U0000625,C0013,S00019,2024-11-08,core_api,37,0.37
U0000626,C0013,S00019,2024-12-22,core_api,50,0.5
U0000627,C0013,S00019,2024-10-24,core_api,44,0.44
U0000628,C0013,S00019,2024-09-13,core_api,51,0.51
U0000629,C0013,S00019,2024-09-07,core_api,41,0.41
U0000630,C0013,S00019,2024-11-15,core_api,53,0.53
U0000631,C0013,S00019,2024-10-05,core_api,35,0.35
U0000632,C0013,S00019,2024-09-19,core_api,70,0.7
U0000633,C0013,S00019,2024-12-09,core_api,54,0.54
U0000634,C0013,S00019,2024-11-02,core_api,61,0.61
U0000635,C0013,S00019,2024-11-12,core_api,48,0.48
U0000636,C0013,S00019,2024-10-18,core_api,53,0.53
U0000637,C0013,S00019,2024-08-30,core_api,45,0.45
U0000638,C0013,S00019,2024-12-12,core_api,47,0.47
U0000639,C0013,S00019,2024-12-03,core_api,39,0.39
U0000640,C0013,S00019,2024-12-24,core_api,38,0.38
U0000641,C0013,S00019,2024-11-18,core_api,56,0.56
U0000642,C0013,S00019,2024-09-29,core_api,53,0.53
U0000643,C0013,S00019,2024-09-17,core_api,40,0.4
U0000644,C0013,S00019,2024-10-19,core_api,56,0.56
U0000645,C0013,S00019,2024-11-28,core_api,60,0.6
U0000646,C0013,S00019,2024-09-14,core_api,52,0.52
U0000647,C0013,S00019,2024-11-26,core_api,52,0.52
U0000648,C0013,S00019,2024-11-29,core_api,36,0.36
U0000649,C0013,S00019,2024-12-16,core_api,59,0.59
U0000650,C0013,S00019,2024-10-13,core_api,62,0.62
U0000651,C0013,S00019,2024-09-25,core_api,40,0.4
U0000652,C0013,S00019,2024-09-06,core_api,50,0.5
U0000653,C0013,S00019,2024-10-17,core_api,61,0.61
U0000654,C0013,S00019,2024-12-11,core_api,63,0.63
U0000655,C0013,S00019,2024-10-29,core_api,50,0.5
U0000656,C0013,S00019,2024-09-09,core_api,50,0.5
U0000657,C0013,S00019,2024-11-11,core_api,48,0.48
U0000658,C0013,S00019,2024-09-18,core_api,52,0.52
U0000659,C0013,S00019,2024-11-06,core_api,46,0.46
U0000660,C0013,S00019,2024-11-27,core_api,53,0.53
U0000661,C0013,S00019,2024-12-15,core_api,66,0.66
U0000662,C0013,S00019,2024-10-08,core_api,48,0.48
U0000663,C0013,S00019,2024-10-10,core_api,56,0.56
U0000664,C0013,S00019,2024-09-16,core_api,54,0.54
U0000665,C0013,S00019,2024-11-10,core_api,52,0.52
U0000666,C0013,S00019,2024-12-02,core_api,57,0.57
U0000667,C0014,S00020,2023-06-17,core_api,33,0.33
U0000668,C0014,S00020,2023-06-24,core_api,52,0.52
U0000669,C0014,S00020,2023-07-24,core_api,50,0.5
U0000670,C0014,S00020,2023-08-24,core_api,37,0.37
U0000671,C0014,S00020,2023-07-02,core_api,53,0.53
U0000672,C0014,S00020,2023-07-28,core_api,43,0.43
U0000673,C0014,S00020,2023-07-09,core_api,60,0.6
U0000674,C0014,S00020,2023-08-09,core_api,37,0.37
U0000675,C0014,S00020,2023-08-19,core_api,40,0.4
U0000676,C0014,S00020,2023-07-03,core_api,45,0.45
U0000677,C0014,S00020,2023-06-23,core_api,47,0.47
U0000678,C0014,S00020,2023-06-16,core_api,48,0.48
U0000679,C0014,S00020,2023-08-15,core_api,52,0.52
U0000680,C0014,S00020,2023-06-19,core_api,44,0.44
U0000681,C0014,S00020,2023-08-28,core_api,46,0.46
U0000682,C0014,S00020,2023-06-08,core_api,51,0.51
U0000683,C0014,S00020,2023-07-21,core_api,63,0.63
U0000684,C0014,S00020,2023-07-11,core_api,48,0.48
U0000685,C0014,S00020,2023-06-10,core_api,45,0.45
U0000686,C0014,S00020,2023-06-21,core_api,40,0.4
U0000687,C0014,S00020,2023-07-15,core_api,47,0.47
U0000688,C0014,S00020,2023-08-08,core_api,48,0.48
U0000689,C0014,S00020,2023-07-17,core_api,44,0.44
U0000690,C0014,S00020,2023-07-13,core_api,48,0.48
U0000691,C0014,S00020,2023-08-18,core_api,41,0.41
U0000692,C0014,S00020,2023-06-12,core_api,46,0.46
U0000693,C0014,S00020,2023-07-07,core_api,55,0.55
U0000694,C0014,S00020,2023-06-27,core_api,39,0.39
U0000695,C0014,S00020,2023-08-01,core_api,41,0.41
U0000696,C0014,S00020,2023-06-25,core_api,45,0.45
U0000697,C0014,S00020,2023-07-08,core_api,41,0.41
U0000698,C0014,S00020,2023-07-31,core_api,58,0.58
U0000699,C0014,S00020,2023-06-07,core_api,54,0.54
U0000700,C0014,S00020,2023-06-18,core_api,43,0.43
U0000701,C0014,S00020,2023-07-14,core_api,41,0.41
U0000702,C0014,S00020,2023-08-17,core_api,56,0.56
U0000703,C0014,S00020,2023-08-07,core_api,52,0.52
U0000704,C0014,S00020,2023-06-15,core_api,50,0.5
U0000705,C0014,S00020,2023-09-04,core_api,51,0.51
U0000706,C0014,S00020,2023-08-22,core_api,48,0.48
U0000707,C0014,S00020,2023-08-11,core_api,57,0.57
U0000708,C0014,S00020,2023-06-22,core_api,45,0.45
U0000709,C0014,S00020,2023-06-29,core_api,40,0.4
U0000710,C0014,S00020,2023-06-14,core_api,43,0.43
U0000711,C0014,S00020,2023-08-30,core_api,48,0.48
U0000712,C0014,S00021,2023-09-27,core_api,57,0.57
U0000713,C0014,S00021,2023-12-03,core_api,48,0.48
U0000714,C0014,S00021,2024-01-20,core_api,45,0.45
U0000715,C0014,S00021,2023-09-22,core_api,54,0.54
U0000716,C0014,S00021,2023-11-13,core_api,52,0.52
U0000717,C0014,S00021,2024-02-04,core_api,49,0.49
U0000718,C0014,S00021,2024-02-29,core_api,50,0.5
U0000719,C0014,S00021,2024-01-24,core_api,64,0.64
U0000720,C0014,S00021,2024-01-03,core_api,56,0.56
U0000721,C0014,S00021,2024-02-17,core_api,49,0.49
U0000722,C0014,S00021,2023-12-22,core_api,62,0.62
U0000723,C0014,S00021,2023-10-09,core_api,55,0.55
U0000724,C0014,S00021,2023-11-09,core_api,46,0.46
U0000725,C0014,S00021,2023-09-29,core_api,52,0.52
U0000726,C0014,S00021,2023-09-08,core_api,57,0.57
U0000727,C0014,S00021,2023-09-25,core_api,39,0.39
U0000728,C0014,S00021,2023-10-07,core_api,53,0.53
U0000729,C0014,S00021,2023-12-19,core_api,45,0.45
U0000730,C0014,S00021,2023-12-17,core_api,59,0.59
U0000731,C0014,S00021,2023-10-05,core_api,39,0.39
U0000732,C0014,S00021,2023-10-16,core_api,45,0.45
U0000733,C0014,S00021,2024-01-31,core_api,50,0.5
U0000734,C0014,S00021,2024-02-27,core_api,43,0.43
U0000735,C0014,S00021,2024-02-25,core_api,45,0.45
U0000736,C0014,S00021,2024-01-14,core_api,51,0.51
U0000737,C0015,S00022,2023-05-15,core_api,198,1.98
U0000738,C0015,S00022,2023-07-04,core_api,190,1.9
U0000739,C0015,S00022,2023-07-17,core_api,183,1.83
U0000740,C0015,S00022,2023-06-15,core_api,217,2.17
U0000741,C0015,S00022,2023-07-06,core_api,190,1.9
U0000742,C0015,S00022,2023-06-28,core_api,193,1.93
U0000743,C0015,S00022,2023-06-25,core_api,197,1.97
U0000744,C0015,S00022,2023-07-30,core_api,222,2.22
U0000745,C0015,S00022,2023-06-12,core_api,184,1.84
U0000746,C0015,S00022,2023-05-30,core_api,214,2.14
U0000747,C0015,S00022,2023-06-08,core_api,179,1.79
U0000748,C0015,S00022,2023-05-27,core_api,178,1.78
U0000749,C0015,S00022,2023-06-19,core_api,200,2.0
U0000750,C0015,S00022,2023-05-17,core_api,197,1.97
U0000751,C0015,S00022,2023-07-14,core_api,194,1.94
U0000752,C0015,S00022,2023-08-13,core_api,203,2.03
U0000753,C0015,S00022,2023-07-10,core_api,228,2.28
U0000754,C0015,S00022,2023-06-01,core_api,215,2.15
U0000755,C0015,S00022,2023-07-03,core_api,172,1.72
U0000756,C0015,S00022,2023-06-18,core_api,194,1.94
U0000757,C0015,S00022,2023-05-21,core_api,225,2.25
U0000758,C0015,S00022,2023-07-07,core_api,214,2.14
U0000759,C0015,S00022,2023-06-07,core_api,215,2.15
U0000760,C0015,S00022,2023-06-13,core_api,197,1.97
U0000761,C0015,S00022,2023-07-01,core_api,216,2.16
U0000762,C0015,S00022,2023-06-06,core_api,188,1.88
U0000763,C0015,S00022,2023-05-22,core_api,204,2.04
U0000764,C0015,S00022,2023-07-21,core_api,196,1.96
U0000765,C0015,S00022,2023-08-09,core_api,201,2.01
U0000766,C0015,S00022,2023-08-04,core_api,207,2.07
U0000767,C0015,S00022,2023-07-13,core_api,177,1.77
U0000768,C0015,S00022,2023-07-16,core_api,186,1.86
U0000769,C0015,S00022,2023-06-02,core_api,187,1.87
U0000770,C0015,S00022,2023-08-05,core_api,182,1.82
U0000771,C0015,S00022,2023-07-26,core_api,198,1.98
U0000772,C0015,S00022,2023-07-29,core_api,213,2.13
U0000773,C0015,S00022,2023-06-24,core_api,210,2.1
U0000774,C0015,S00022,2023-05-29,core_api,220,2.2
U0000775,C0015,S00022,2023-06-30,core_api,220,2.2
U0000776,C0015,S00022,2023-07-12,core_api,198,1.98
U0000777,C0015,S00022,2023-07-23,core_api,201,2.01
U0000778,C0015,S00022,2023-06-29,core_api,226,2.26
U0000779,C0015,S00022,2023-07-22,core_api,189,1.89
U0000780,C0015,S00022,2023-06-16,core_api,215,2.15
U0000781,C0015,S00022,2023-07-20,core_api,186,1.86
U0000782,C0015,S00022,2023-05-26,core_api,191,1.91
U0000783,C0015,S00022,2023-05-19,core_api,195,1.95
U0000784,C0015,S00022,2023-07-19,core_api,170,1.7
U0000785,C0015,S00022,2023-05-13,core_api,186,1.86
U0000786,C0015,S00022,2023-06-11,core_api,201,2.01
U0000787,C0015,S00022,2023-05-25,core_api,197,1.97
U0000788,C0015,S00022,2023-05-20,core_api,194,1.94
U0000789,C0015,S00022,2023-08-11,core_api,210,2.1
U0000790,C0015,S00022,2023-07-27,core_api,208,2.08
U0000791,C0015,S00022,2023-06-27,core_api,207,2.07
U0000792,C0015,S00022,2023-07-05,core_api,203,2.03
U0000793,C0015,S00022,2023-06-21,core_api,193,1.93
U0000794,C0015,S00023,2024-06-19,core_api,203,2.03
U0000795,C0015,S00023,2024-08-02,core_api,206,2.06
U0000796,C0015,S00023,2024-01-03,core_api,207,2.07
U0000797,C0015,S00023,2024-07-15,core_api,209,2.09
U0000798,C0015,S00023,2024-05-20,core_api,213,2.13
U0000799,C0015,S00023,2024-06-25,core_api,212,2.12
U0000800,C0015,S00023,2024-01-07,core_api,205,2.05
U0000801,C0015,S00023,2024-03-25,core_api,206,2.06
U0000802,C0015,S00023,2023-12-10,core_api,190,1.9
U0000803,C0015,S00023,2023-09-17,core_api,182,1.82
U0000804,C0015,S00023,2024-06-04,core_api,181,1.81
U0000805,C0015,S00023,2024-02-13,core_api,202,2.02
U0000806,C0015,S00023,2024-08-11,core_api,218,2.18
U0000807,C0015,S00023,2024-07-19,core_api,198,1.98
U0000808,C0015,S00023,2024-03-04,core_api,217,2.17
U0000809,C0015,S00023,2024-07-25,core_api,195,1.95
U0000810,C0015,S00023,2023-12-29,core_api,230,2.3
U0000811,C0015,S00023,2024-05-04,core_api,246,2.46
U0000812,C0015,S00023,2024-06-26,core_api,220,2.2
U0000813,C0015,S00023,2023-11-07,core_api,202,2.02
U0000814,C0015,S00023,2023-08-14,core_api,211,2.11
U0000815,C0015,S00023,2023-09-20,core_api,240,2.4
U0000816,C0015,S00023,2023-09-22,core_api,197,1.97
U0000817,C0015,S00023,2023-08-24,core_api,169,1.69
U0000818,C0015,S00023,2023-11-29,core_api,196,1.96
U0000819,C0015,S00023,2024-05-25,core_api,204,2.04
U0000820,C0015,S00023,2023-08-26,core_api,202,2.02
U0000821,C0015,S00023,2023-10-07,core_api,199,1.99
U0000822,C0015,S00023,2023-08-16,core_api,196,1.96
U0000823,C0015,S00023,2024-06-13,core_api,165,1.65
U0000824,C0015,S00023,2023-10-19,core_api,214,2.14
U0000825,C0015,S00023,2024-01-25,core_api,211,2.11
U0000826,C0015,S00023,2024-07-05,core_api,190,1.9
U0000827,C0015,S00023,2024-07-01,core_api,189,1.89
U0000828,C0015,S00023,2024-04-15,core_api,202,2.02
U0000829,C0015,S00023,2024-04-14,core_api,193,1.93
U0000830,C0015,S00023,2023-11-23,core_api,207,2.07
U0000831,C0015,S00023,2023-08-27,core_api,206,2.06
U0000832,C0015,S00023,2023-12-19,core_api,218,2.18
U0000833,C0015,S00023,2024-04-11,core_api,204,2.04
U0000834,C0015,S00023,2024-08-03,core_api,210,2.1
U0000835,C0015,S00023,2024-05-30,core_api,176,1.76
U0000836,C0015,S00023,2024-03-16,core_api,196,1.96
U0000837,C0015,S00023,2023-08-29,core_api,214,2.14
U0000838,C0015,S00023,2024-03-28,core_api,219,2.19
U0000839,C0015,S00023,2024-01-06,core_api,201,2.01
U0000840,C0015,S00023,2024-04-05,core_api,215,2.15
U0000841,C0015,S00023,2023-12-25,core_api,202,2.02
U0000842,C0015,S00023,2024-07-02,core_api,217,2.17
U0000843,C0015,S00023,2023-11-22,core_api,185,1.85
U0000844,C0015,S00023,2023-11-05,core_api,214,2.14
U0000845,C0015,S00023,2024-06-22,core_api,193,1.93
U0000846,C0015,S00023,2024-04-22,core_api,209,2.09
U0000847,C0015,S00023,2024-02-25,core_api,175,1.75
U0000848,C0015,S00023,2024-02-02,core_api,220,2.2
U0000849,C0015,S00023,2023-10-09,core_api,184,1.84
U0000850,C0015,S00023,2023-09-09,core_api,199,1.99
U0000851,C0015,S00023,2023-09-07,core_api,197,1.97
U0000852,C0015,S00023,2024-05-09,core_api,223,2.23
U0000853,C0015,S00024,2024-09-17,core_api,208,2.08
U0000854,C0015,S00024,2024-12-29,core_api,184,1.84
U0000855,C0015,S00024,2024-09-06,core_api,226,2.26
U0000856,C0015,S00024,2024-08-19,core_api,199,1.99
U0000857,C0015,S00024,2024-10-27,core_api,201,2.01
U0000858,C0015,S00024,2024-12-07,core_api,190,1.9
U0000859,C0015,S00024,2024-11-17,core_api,203,2.03
U0000860,C0015,S00024,2024-11-23,core_api,221,2.21
U0000861,C0015,S00024,2024-09-16,core_api,198,1.98
U0000862,C0015,S00024,2024-10-20,core_api,209,2.09
U0000863,C0015,S00024,2024-10-12,core_api,193,1.93
U0000864,C0015,S00024,2024-10-01,core_api,202,2.02
U0000865,C0015,S00024,2024-09-05,core_api,212,2.12
U0000866,C0015,S00024,2024-09-20,core_api,218,2.18
U0000867,C0015,S00024,2024-10-04,core_api,190,1.9
U0000868,C0015,S00024,2024-12-13,core_api,201,2.01
U0000869,C0015,S00024,2024-09-22,core_api,202,2.02
U0000870,C0015,S00024,2024-11-29,core_api,187,1.87
U0000871,C0015,S00024,2024-12-28,core_api,235,2.35
U0000872,C0015,S00024,2024-12-01,core_api,200,2.0
U0000873,C0015,S00024,2024-11-28,core_api,205,2.05
U0000874,C0015,S00024,2024-12-18,core_api,194,1.94
U0000875,C0015,S00024,2024-10-19,core_api,190,1.9
U0000876,C0015,S00024,2024-09-11,core_api,207,2.07
U0000877,C0015,S00024,2024-10-21,core_api,183,1.83
U0000878,C0015,S00024,2024-09-15,core_api,197,1.97
U0000879,C0015,S00024,2024-12-27,core_api,200,2.0
U0000880,C0015,S00024,2024-11-05,core_api,198,1.98
U0000881,C0015,S00024,2024-11-19,core_api,216,2.16
U0000882,C0015,S00024,2024-09-21,core_api,186,1.86
U0000883,C0015,S00024,2024-12-10,core_api,190,1.9
U0000884,C0015,S00024,2024-12-20,core_api,200,2.0
U0000885,C0015,S00024,2024-10-17,core_api,207,2.07
U0000886,C0015,S00024,2024-12-11,core_api,201,2.01
U0000887,C0015,S00024,2024-12-08,core_api,197,1.97
U0000888,C0015,S00024,2024-10-11,core_api,184,1.84
U0000889,C0015,S00024,2024-09-01,core_api,201,2.01
U0000890,C0015,S00024,2024-10-08,core_api,204,2.04
U0000891,C0015,S00024,2024-12-04,core_api,184,1.84
U0000892,C0015,S00024,2024-08-28,core_api,176,1.76
